stack_bytes,mode,descriptor,su_file
192,static,/home/home/pqc/liboqs/tests/test_helpers.c:216:12:test_sig_stfl_bitflip,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/kat_sig.dir/test_helpers.c.su
192,static,/home/home/pqc/liboqs/tests/tmp_store.c:41:19:oqs_fstore,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig_mem.dir/test_sig_mem.c.su
192,static,/home/home/pqc/liboqs/tests/test_helpers.c:216:12:test_sig_stfl_bitflip,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/kat_sig_stfl.dir/test_helpers.c.su
176,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600/plain-64bits/KeccakP-1600-opt64.c:306:6:KeccakP1600_Permute_Nrounds_plain64,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600_plain64.dir/KeccakP-1600/plain-64bits/KeccakP-1600-opt64.c.su
176,"dynamic,bounded",/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/indcpa.c:597:5:PQCP_MLKEM_NATIVE_MLKEM768_C_indcpa_enc,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/indcpa.c.su
176,static,/home/home/pqc/liboqs/tests/test_sig_stfl.c:1097:7:test_secret_key_wrapper,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig_stfl.dir/test_sig_stfl.c.su
176,"dynamic,bounded",/home/home/pqc/liboqs/tests/speed_kem.c:107:5:main,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/speed_kem.dir/speed_kem.c.su
176,"dynamic,bounded",/home/home/pqc/liboqs/tests/speed_sig_stfl.c:165:5:main,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/speed_sig_stfl.dir/speed_sig_stfl.c.su
176,"dynamic,bounded",/home/home/pqc/liboqs/tests/speed_sig.c:111:5:main,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/speed_sig.dir/speed_sig.c.su
160,static,/home/home/pqc/liboqs/src/common/aes/aes_c.c:696:13:aes_keysched_no_bitslice,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes_c.c.su
160,static,/home/home/pqc/liboqs/src/common/rand/rand_nist.c:122:13:AES256_CTR_DRBG_Update.constprop,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/rand/rand_nist.c.su
160,static,/home/home/pqc/liboqs/src/common/aes/aes_c.c:696:13:aes_keysched_no_bitslice,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/aes/aes_c.c.su
160,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/kem.c:254:5:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_keypair,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/kem.c.su
160,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/kem.c:340:5:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_enc,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/kem.c.su
160,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/kem.c:254:5:PQCP_MLKEM_NATIVE_MLKEM768_C_keypair,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/kem.c.su
160,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/kem.c:340:5:PQCP_MLKEM_NATIVE_MLKEM768_C_enc,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/kem.c.su
152,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600/plain-64bits/KeccakP-1600-opt64.c:330:6:KeccakP1600_Permute_12rounds_plain64,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600_plain64.dir/KeccakP-1600/plain-64bits/KeccakP-1600-opt64.c.su
144,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600/plain-64bits/KeccakP-1600-opt64.c:319:6:KeccakP1600_Permute_24rounds_plain64,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600_plain64.dir/KeccakP-1600/plain-64bits/KeccakP-1600-opt64.c.su
144,"dynamic,bounded",/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/indcpa.c:427:5:PQCP_MLKEM_NATIVE_MLKEM768_C_indcpa_keypair_derand,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/indcpa.c.su
144,static,/home/home/pqc/liboqs/tests/test_sig_stfl.c:45:5:FindMarker,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig_stfl.dir/test_sig_stfl.c.su
144,static,/home/home/pqc/liboqs/tests/vectors_sig.c:890:5:main,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/vectors_sig.dir/vectors_sig.c.su
144,static,/home/home/pqc/liboqs/tests/kat_sig_stfl.c:33:5:FindMarker,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/kat_sig_stfl.dir/kat_sig_stfl.c.su
144,static,/home/home/pqc/liboqs/tests/vectors_kem.c:507:5:main,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/vectors_kem.dir/vectors_kem.c.su
128,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:209:13:SHA3_shake256_x4,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3x4.c.su
128,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:167:13:SHA3_shake128_x4,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3x4.c.su
128,static,/home/home/pqc/liboqs/src/common/rand/rand_nist.c:76:6:OQS_randombytes_nist_kat,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/rand/rand_nist.c.su
128,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:209:13:SHA3_shake256_x4,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3x4.c.su
128,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:167:13:SHA3_shake128_x4,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3x4.c.su
128,static,/home/home/pqc/liboqs/tests/test_kem_mem.c:180:5:main,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_kem_mem.dir/test_kem_mem.c.su
112,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:88:13:keccak_x4_inc_absorb,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3x4.c.su
112,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:810:6:oqs_sha2_sha384_inc_finalize_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_c.c.su
112,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:88:13:keccak_x4_inc_absorb,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3x4.c.su
112,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:810:6:oqs_sha2_sha384_inc_finalize_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha2/sha2_c.c.su
112,static,/home/home/pqc/liboqs/tests/test_sig_stfl.c:1069:7:test_sig_gen,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig_stfl.dir/test_sig_stfl.c.su
112,static,/home/home/pqc/liboqs/tests/example_sig_stfl.c:32:19:stfl_example,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/example_sig_stfl.dir/example_sig_stfl.c.su
112,static,/home/home/pqc/liboqs/tests/test_sig_mem.c:168:5:main,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig_mem.dir/test_sig_mem.c.su
96,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:140:13:keccak_x4_inc_squeeze,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3x4.c.su
96,static,/home/home/pqc/liboqs/src/common/rand/rand_nist.c:62:6:OQS_randombytes_nist_kat_init_256bit,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/rand/rand_nist.c.su
96,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:140:13:keccak_x4_inc_squeeze,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3x4.c.su
96,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600times4/avx2/KeccakP-1600-times4-SIMD256.c:116:6:KeccakP1600times4_AddBytes_avx2,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600times4_avx2.dir/KeccakP-1600times4/avx2/KeccakP-1600-times4-SIMD256.c.su
96,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/kem.c:76:5:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_check_sk,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/kem.c.su
96,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/indcpa.c:805:5:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_indcpa_dec,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/indcpa.c.su
96,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/kem.c:76:5:PQCP_MLKEM_NATIVE_MLKEM768_C_check_sk,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/kem.c.su
96,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/indcpa.c:805:5:PQCP_MLKEM_NATIVE_MLKEM768_C_indcpa_dec,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/indcpa.c.su
96,static,/home/home/pqc/liboqs/tests/kat_sig_stfl.c:512:5:main,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/kat_sig_stfl.dir/kat_sig_stfl.c.su
96,static,/home/home/pqc/liboqs/tests/vectors_kem.c:99:20:sanityCheckSK,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/vectors_kem.dir/vectors_kem.c.su
96,static,/home/home/pqc/liboqs/tests/test_hash.c:248:12:do_arbitrary_hash,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_hash.dir/test_hash.c.su
80,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:122:13:keccak_inc_absorb,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
80,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:356:13:SHA3_shake256,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
80,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:313:13:SHA3_shake128,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
80,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:609:6:oqs_sha2_sha256_inc_blocks_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_c.c.su
80,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:636:6:oqs_sha2_sha256_inc_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_c.c.su
80,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:751:6:oqs_sha2_sha224_inc_finalize_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_c.c.su
80,static,/home/home/pqc/liboqs/src/common/pqclean_shims/fips202x4.c:5:6:OQS_SHA3_shake128_x4_absorb_once,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/pqclean_shims/fips202x4.c.su
80,static,/home/home/pqc/liboqs/src/common/pqclean_shims/fips202x4.c:11:6:OQS_SHA3_shake256_x4_absorb_once,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/pqclean_shims/fips202x4.c.su
80,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:122:13:keccak_inc_absorb,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
80,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:356:13:SHA3_shake256,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
80,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:313:13:SHA3_shake128,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
80,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:609:6:oqs_sha2_sha256_inc_blocks_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha2/sha2_c.c.su
80,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:636:6:oqs_sha2_sha256_inc_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha2/sha2_c.c.su
80,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:751:6:oqs_sha2_sha224_inc_finalize_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha2/sha2_c.c.su
80,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600/plain-64bits/KeccakP-1600-opt64.c:189:6:KeccakP1600_AddBytes_plain64,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600_plain64.dir/KeccakP-1600/plain-64bits/KeccakP-1600-opt64.c.su
80,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600/plain-64bits/KeccakP-1600-opt64.c:481:6:KeccakP1600_ExtractAndAddBytes_plain64,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600_plain64.dir/KeccakP-1600/plain-64bits/KeccakP-1600-opt64.c.su
80,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600times4/serial/PlSnP-Fallback.inc:245:6:KeccakP1600times4_ExtractAndAddLanesAll_serial,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600times4_serial.dir/KeccakP-1600times4/serial/KeccakP-1600-times4-on1.c.su
80,static,/home/home/pqc/liboqs/tests/example_kem.c:156:5:main,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/example_kem.dir/example_kem.c.su
80,static,/home/home/pqc/liboqs/tests/test_sig_stfl.c:88:5:ReadHex,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig_stfl.dir/test_sig_stfl.c.su
80,static,/home/home/pqc/liboqs/tests/kat_sig.c:32:12:combine_message_signature,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/kat_sig.dir/kat_sig.c.su
80,static,/home/home/pqc/liboqs/tests/kat_sig_stfl.c:75:8:ReadHex,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/kat_sig_stfl.dir/kat_sig_stfl.c.su
64,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:187:13:keccak_inc_squeeze,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
64,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:276:13:SHA3_sha3_512,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
64,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:240:13:SHA3_sha3_384,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
64,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:202:13:SHA3_sha3_256,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
64,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:139:15:crypto_hashblocks_sha256_c.isra,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_c.c.su
64,static,/home/home/pqc/liboqs/src/common/aes/aes_impl.c:155:13:AES256_CTR_inc_stream_iv,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes_impl.c.su
64,static,/home/home/pqc/liboqs/src/common/aes/aes_impl.c:147:13:AES256_ECB_enc_sch,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes_impl.c.su
64,static,/home/home/pqc/liboqs/src/common/aes/aes_impl.c:130:13:AES128_CTR_inc_stream_iv,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes_impl.c.su
64,static,/home/home/pqc/liboqs/src/common/aes/aes_impl.c:122:13:AES128_ECB_enc_sch,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes_impl.c.su
64,static,/home/home/pqc/liboqs/src/common/aes/aes_impl.c:115:13:AES128_ECB_enc,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes_impl.c.su
64,static,/home/home/pqc/liboqs/src/common/aes/aes_impl.c:140:13:AES256_ECB_enc,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes_impl.c.su
64,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:187:13:keccak_inc_squeeze,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
64,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:276:13:SHA3_sha3_512,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
64,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:240:13:SHA3_sha3_384,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
64,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:202:13:SHA3_sha3_256,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
64,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:139:15:crypto_hashblocks_sha256_c.isra,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha2/sha2_c.c.su
64,static,/home/home/pqc/liboqs/src/common/aes/aes_impl.c:155:13:AES256_CTR_inc_stream_iv,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/aes/aes_impl.c.su
64,static,/home/home/pqc/liboqs/src/common/aes/aes_impl.c:147:13:AES256_ECB_enc_sch,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/aes/aes_impl.c.su
64,static,/home/home/pqc/liboqs/src/common/aes/aes_impl.c:130:13:AES128_CTR_inc_stream_iv,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/aes/aes_impl.c.su
64,static,/home/home/pqc/liboqs/src/common/aes/aes_impl.c:122:13:AES128_ECB_enc_sch,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/aes/aes_impl.c.su
64,static,/home/home/pqc/liboqs/src/common/aes/aes_impl.c:115:13:AES128_ECB_enc,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/aes/aes_impl.c.su
64,static,/home/home/pqc/liboqs/src/common/aes/aes_impl.c:140:13:AES256_ECB_enc,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/aes/aes_impl.c.su
64,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600/plain-64bits/KeccakP-1600-opt64.c:255:6:KeccakP1600_OverwriteBytes_plain64,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600_plain64.dir/KeccakP-1600/plain-64bits/KeccakP-1600-opt64.c.su
64,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600/plain-64bits/KeccakP-1600-opt64.c:406:6:KeccakP1600_ExtractBytes_plain64,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600_plain64.dir/KeccakP-1600/plain-64bits/KeccakP-1600-opt64.c.su
64,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600times4/serial/PlSnP-Fallback.inc:109:6:KeccakP1600times4_AddLanesAll_serial,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600times4_serial.dir/KeccakP-1600times4/serial/KeccakP-1600-times4-on1.c.su
64,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600times4/serial/PlSnP-Fallback.inc:132:6:KeccakP1600times4_OverwriteLanesAll_serial,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600times4_serial.dir/KeccakP-1600times4/serial/KeccakP-1600-times4-on1.c.su
64,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600times4/serial/PlSnP-Fallback.inc:222:6:KeccakP1600times4_ExtractLanesAll_serial,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600times4_serial.dir/KeccakP-1600times4/serial/KeccakP-1600-times4-on1.c.su
64,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/kem.c:210:5:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_keypair_derand,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/kem.c.su
64,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/compress.c:135:6:PQCP_MLKEM_NATIVE_MLKEM768_C_poly_compress_d10,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/compress.c.su
64,static,/home/home/pqc/liboqs/tests/test_helpers.c:81:15:OQS_KAT_PRNG_new,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_kem.dir/test_helpers.c.su
64,static,/home/home/pqc/liboqs/tests/example_sig.c:170:6:cleanup_heap,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/example_sig.dir/example_sig.c.su
64,static,/home/home/pqc/liboqs/tests/example_kem.c:175:6:cleanup_heap,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/example_kem.dir/example_kem.c.su
64,static,/home/home/pqc/liboqs/tests/test_helpers.c:81:15:OQS_KAT_PRNG_new,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_kem_mem.dir/test_helpers.c.su
64,static,/home/home/pqc/liboqs/tests/test_sig_stfl.c:1078:7:test_create_keys,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig_stfl.dir/test_sig_stfl.c.su
64,static,/home/home/pqc/liboqs/tests/test_sig_stfl.c:209:12:sig_stfl_keypair_from_KATs,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig_stfl.dir/test_sig_stfl.c.su
64,static,/home/home/pqc/liboqs/tests/test_helpers.c:81:15:OQS_KAT_PRNG_new,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig_stfl.dir/test_helpers.c.su
64,static,/home/home/pqc/liboqs/tests/test_helpers.c:81:15:OQS_KAT_PRNG_new,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig.dir/test_helpers.c.su
64,static,/home/home/pqc/liboqs/tests/test_helpers.c:81:15:OQS_KAT_PRNG_new,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/kat_kem.dir/test_helpers.c.su
64,static,/home/home/pqc/liboqs/tests/test_helpers.c:81:15:OQS_KAT_PRNG_new,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/kat_sig.dir/test_helpers.c.su
64,static,/home/home/pqc/liboqs/tests/test_helpers.c:81:15:OQS_KAT_PRNG_new,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/kat_sig_stfl.dir/test_helpers.c.su
56,static,/home/home/pqc/liboqs/src/common/aes/aes_c.c:106:13:br_aes_ct64_bitslice_Sbox,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes_c.c.su
56,static,/home/home/pqc/liboqs/src/common/aes/aes_c.c:106:13:br_aes_ct64_bitslice_Sbox,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/aes/aes_c.c.su
56,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600times4/avx2/KeccakP-1600-times4-SIMD256.c:415:6:KeccakP1600times4_ExtractAndAddLanesAll_avx2,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600times4_avx2.dir/KeccakP-1600times4/avx2/KeccakP-1600-times4-SIMD256.c.su
56,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/poly_k.c:188:6:PQCP_MLKEM_NATIVE_MLKEM768_C_polyvec_basemul_acc_montgomery_cached,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/poly_k.c.su
